exit_time,coin,lead,entry,exit,pnl_pct,reason,strong
2026-06-29 09:14:08,ELF,3.81,104.0000,106.0000,+1.92,트레일(고점+3.8%),True
2026-06-29 09:15:48,ELF,2.85,105.0000,102.0000,-2.86,손절-1.5%,False
2026-06-29 09:17:23,POKT,1.56,12.8900,12.9800,+0.70,트레일(고점+1.9%),False
2026-06-29 09:18:03,POWR,3.29,87.2000,85.6600,-1.77,손절-1.5%,True
2026-06-29 09:18:50,PROS,1.65,718.0000,741.0000,+3.20,트레일(고점+4.5%),False
2026-06-29 09:24:18,QKC,2.50,3.1500,3.1010,-1.56,손절-1.5%,False
2026-06-29 09:25:03,ELF,2.00,101.0000,102.0000,+0.99,트레일(고점+3.0%),False
2026-06-29 09:25:07,POWR,1.78,87.0200,89.0200,+2.30,트레일(고점+5.1%),False
2026-06-29 09:25:14,EDGE,2.08,143.0000,143.0000,+0.00,트레일(고점+1.4%),False
2026-06-29 09:28:12,ELF,1.92,104.0000,102.0000,-1.92,손절-1.5%,False
2026-06-29 09:28:30,CELO,2.94,101.0000,103.0000,+1.98,타임아웃15분,False
2026-06-29 09:35:59,EDGE,3.46,142.0000,143.0000,+0.70,트레일(고점+2.1%),True
2026-06-29 09:36:55,EDGE,2.03,145.0000,147.0000,+1.38,트레일(고점+2.8%),False
2026-06-29 09:39:42,QKC,1.65,3.0300,2.9720,-1.91,손절-1.5%,False
2026-06-29 09:40:34,POKT,1.52,13.2800,13.4600,+1.36,트레일(고점+2.4%),False
2026-06-29 09:42:08,TOSHI,1.67,0.1746,0.1746,+0.00,타임아웃15분,False
2026-06-29 09:47:41,CVC,1.80,31.9600,31.9000,-0.19,타임아웃15분,False
2026-06-29 09:48:33,HIVE,1.80,77.3300,77.4700,+0.18,타임아웃15분,False
2026-06-29 09:50:20,HUNT,2.07,143.0000,140.0000,-2.10,손절-1.5%,False
2026-06-29 09:58:02,POKT,1.50,13.3900,13.4700,+0.60,트레일(고점+1.7%),False
2026-06-29 10:01:33,POKT,1.91,13.7300,14.1300,+2.91,트레일(고점+5.3%),False
2026-06-29 10:13:54,POKT,1.55,13.7900,13.8000,+0.07,트레일(고점+1.2%),False
2026-06-29 10:28:39,POKT,2.55,13.0800,12.8000,-2.14,손절-1.5%,False
2026-06-29 10:30:16,MEGA,1.53,69.1000,69.1200,+0.03,트레일(고점+1.1%),False
2026-06-29 10:32:36,POKT,1.89,12.8400,12.6400,-1.56,손절-1.5%,False
2026-06-29 10:40:37,EDGE,1.52,132.0000,133.0000,+0.76,트레일(고점+2.3%),False
2026-06-29 10:42:38,RE,1.50,855.0000,857.0000,+0.23,타임아웃15분,False
2026-06-29 10:48:24,EDGE,2.22,134.0000,131.0000,-2.24,손절-1.5%,False
2026-06-29 10:56:40,EDGE,1.52,132.0000,130.0000,-1.52,손절-1.5%,False
2026-06-29 11:02:45,AGLD,3.72,266.0000,267.0000,+0.38,트레일(고점+2.3%),True
2026-06-29 11:04:21,POWR,1.56,86.6100,85.3000,-1.51,손절-1.5%,False
2026-06-29 11:06:05,CELO,1.87,107.0000,108.0000,+0.93,타임아웃15분,False
2026-06-29 11:12:57,EDGE,1.50,130.0000,128.0000,-1.54,손절-1.5%,False
2026-06-29 11:13:17,AGLD,1.52,264.0000,260.0000,-1.52,손절-1.5%,False
2026-06-29 11:21:05,EDGE,1.54,128.0000,128.0000,+0.00,트레일(고점+1.6%),False
2026-06-29 11:39:51,EDGE,2.33,127.0000,125.0000,-1.57,손절-1.5%,False
2026-06-29 11:45:18,POKT,1.57,12.8000,12.7500,-0.39,타임아웃15분,False
2026-06-29 11:49:05,SLX,1.77,893.0000,905.0000,+1.34,트레일(고점+2.6%),False
2026-06-29 12:08:09,EDGE,1.54,125.0000,127.0000,+1.60,타임아웃15분,False
2026-06-29 12:15:16,HUNT,3.01,131.0000,132.0000,+0.76,타임아웃15분,True
2026-06-29 12:15:49,AGLD,1.54,257.0000,261.0000,+1.56,트레일(고점+2.7%),False
2026-06-29 12:17:06,SLX,3.12,906.0000,911.0000,+0.55,트레일(고점+1.8%),True
2026-06-29 12:40:00,EDGE,1.53,131.0000,129.0000,-1.53,손절-1.5%,False
2026-06-29 12:58:52,EDGE,1.52,131.0000,131.0000,+0.00,트레일(고점+1.5%),False
2026-06-29 13:29:43,PUNDIX,3.16,125.0000,126.0000,+0.80,타임아웃15분,True
2026-06-29 13:36:29,EDGE,1.53,133.0000,131.0000,-1.50,손절-1.5%,False
2026-06-29 13:59:18,ELF,2.08,97.0100,96.5200,-0.51,타임아웃15분,False
2026-06-29 14:06:30,EDGE,1.53,131.0000,129.0000,-1.53,손절-1.5%,False
2026-06-29 14:26:41,EDGE,1.52,129.0000,131.0000,+1.55,타임아웃15분,False
2026-06-29 15:04:35,EDGE,1.52,130.0000,129.0000,-0.77,타임아웃15분,False
2026-06-29 15:07:02,POWR,1.71,86.3200,86.0200,-0.35,타임아웃15분,False
2026-06-29 15:08:47,POKT,1.63,12.1700,12.4700,+2.47,타임아웃15분,False
2026-06-29 15:39:15,EDGE,1.54,128.0000,130.0000,+1.56,타임아웃15분,False
2026-06-29 16:35:15,EDGE,1.54,131.0000,129.0000,-1.53,손절-1.5%,False
2026-06-29 16:48:13,EDGE,1.55,129.0000,127.0000,-1.55,손절-1.5%,False
2026-06-29 16:52:57,HP,1.57,14.9500,14.7300,-1.47,타임아웃15분,False
2026-06-29 17:14:53,HUNT,3.00,132.0000,134.0000,+1.52,타임아웃15분,False
2026-06-29 17:22:52,EDGE,1.57,126.0000,124.0000,-1.59,손절-1.5%,False
2026-06-29 17:27:46,ELF,1.92,100.0000,101.0000,+1.00,트레일(고점+2.0%),False
2026-06-29 17:29:29,ELF,1.88,103.0000,103.0000,+0.00,트레일(고점+1.9%),False
2026-06-29 17:30:53,IP,1.90,475.0000,475.0000,+0.00,타임아웃15분,False
2026-06-29 17:31:27,ELF,1.92,103.0000,103.0000,+0.00,트레일(고점+1.9%),False
2026-06-29 17:40:26,ELF,2.95,100.0000,99.0800,-0.92,트레일(고점+1.0%),False
2026-06-29 17:42:57,ELF,2.91,100.0000,104.0000,+4.00,트레일(고점+5.0%),False
2026-06-29 17:43:55,ELF,1.85,105.0000,108.0000,+2.86,트레일(고점+4.8%),False
2026-06-29 17:45:19,ELF,2.79,106.0000,106.0000,+0.00,트레일(고점+2.8%),False
2026-06-29 17:45:58,EDGE,1.59,124.0000,124.0000,+0.00,타임아웃15분,False
2026-06-29 17:47:18,ELF,1.85,107.0000,105.0000,-1.87,손절-1.5%,False
2026-06-29 17:49:43,ELF,3.76,105.0000,103.0000,-1.90,손절-1.5%,True
2026-06-29 17:50:44,ELF,2.87,103.0000,103.0000,+0.00,트레일(고점+1.9%),False
2026-06-29 17:52:54,ELF,1.92,105.0000,110.0000,+4.76,트레일(고점+6.7%),False
2026-06-29 17:54:14,POKT,1.64,12.2000,12.1800,-0.16,타임아웃15분,False
2026-06-29 17:55:10,ELF,3.75,108.0000,110.0000,+1.85,트레일(고점+3.7%),True
2026-06-29 17:58:37,ELF,1.96,104.0000,102.0000,-1.92,손절-1.5%,False
2026-06-29 17:59:11,EDGE,1.57,125.0000,125.0000,+0.00,트레일(고점+1.6%),False
2026-06-29 18:08:03,AGLD,1.76,283.0000,287.0000,+1.41,트레일(고점+2.5%),False
2026-06-29 18:18:27,AGLD,1.78,279.0000,282.0000,+1.08,트레일(고점+2.2%),False
2026-06-29 18:33:14,EDGE,1.57,127.0000,127.0000,+0.00,타임아웃15분,False
2026-06-29 18:37:39,HIVE,1.69,76.3400,76.3800,+0.05,트레일(고점+1.3%),False
2026-06-29 18:55:17,EDGE,1.59,125.0000,125.0000,+0.00,타임아웃15분,False
2026-06-29 18:59:14,HUNT,1.52,132.0000,133.0000,+0.76,타임아웃15분,False
2026-06-29 19:13:03,EDGE,1.57,125.0000,126.0000,+0.80,타임아웃15분,False
2026-06-29 19:25:53,EDGE,1.56,127.0000,127.0000,+0.00,트레일(고점+1.6%),False
2026-06-29 19:41:28,HUNT,1.53,131.0000,130.0000,-0.76,타임아웃15분,False
2026-06-29 19:51:23,EDGE,1.59,126.0000,126.0000,+0.00,트레일(고점+1.6%),False
2026-06-29 19:52:35,ID,2.14,48.8500,49.0500,+0.41,타임아웃15분,False
2026-06-29 20:02:44,XEC,1.66,0.0079,0.0079,+0.00,트레일(고점+1.3%),False
2026-06-29 20:30:24,EDGE,1.60,126.0000,126.0000,+0.00,타임아웃15분,False
2026-06-29 20:41:28,HUNT,1.54,131.0000,131.0000,+0.00,타임아웃15분,False
2026-06-29 21:02:15,EDGE,2.34,127.0000,126.0000,-0.79,타임아웃15분,False
2026-06-29 21:18:43,PUNDIX,1.61,123.0000,124.0000,+0.81,타임아웃15분,False
2026-06-29 21:41:44,EDGE,1.59,126.0000,127.0000,+0.79,타임아웃15분,False
2026-06-29 21:42:05,HUNT,1.53,130.0000,132.0000,+1.54,타임아웃15분,False
2026-06-29 21:44:39,ENA,1.64,123.0000,123.0000,+0.00,트레일(고점+1.6%),False
2026-06-29 21:58:40,EDGE,1.59,126.0000,126.0000,+0.00,타임아웃15분,False
2026-06-29 22:00:21,ENA,1.64,122.0000,124.0000,+1.64,트레일(고점+3.3%),False
2026-06-29 22:01:13,ENA,2.41,125.0000,125.0000,+0.00,트레일(고점+1.6%),False
2026-06-29 22:02:03,SLX,3.72,848.0000,864.0000,+1.89,트레일(고점+2.9%),True
2026-06-29 22:03:53,ENA,2.38,127.0000,125.0000,-1.57,손절-1.5%,False
2026-06-29 22:04:40,EDGE,1.59,126.0000,124.0000,-1.59,손절-1.5%,False
2026-06-29 22:08:06,AGLD,1.53,259.0000,268.0000,+3.47,트레일(고점+5.4%),False
2026-06-29 23:15:22,AGLD,2.13,282.0000,285.0000,+1.06,트레일(고점+2.5%),False
2026-06-29 23:18:50,POKT,1.54,12.2700,12.2500,-0.16,타임아웃15분,False
2026-06-29 23:29:50,AGLD,2.16,278.0000,282.0000,+1.44,트레일(고점+3.2%),False
2026-06-29 23:34:59,ENA,1.65,122.0000,123.0000,+0.82,타임아웃15분,False
2026-06-29 23:37:46,EDGE,1.57,125.0000,129.0000,+3.20,타임아웃15분,False
2026-06-29 23:40:23,HBAR,1.87,108.0000,108.0000,+0.00,타임아웃15분,False
2026-06-29 23:41:18,MEGA,1.57,69.2500,69.7800,+0.77,타임아웃15분,False
2026-06-30 00:33:03,XCN,1.72,5.7180,5.7960,+1.36,트레일(고점+2.7%),False
2026-06-30 00:34:50,EDGE,1.56,126.0000,126.0000,+0.00,타임아웃15분,False
2026-06-30 00:44:52,AGLD,2.01,297.0000,300.0000,+1.01,트레일(고점+2.4%),False
2026-06-30 02:36:04,HP,1.92,14.5000,14.5200,+0.14,트레일(고점+1.2%),False
2026-06-30 02:36:52,EDGE,1.56,125.0000,124.0000,-0.80,타임아웃15분,False
2026-06-30 02:41:37,EDGE,3.16,124.0000,124.0000,+0.00,트레일(고점+1.6%),True
2026-06-30 02:51:04,HP,1.92,14.5200,14.5600,+0.28,타임아웃15분,False
2026-06-30 03:03:13,EDGE,1.57,126.0000,124.0000,-1.59,손절-1.5%,False
2026-06-30 04:20:06,HUNT,1.53,131.0000,131.0000,+0.00,타임아웃15분,False
2026-06-30 05:03:14,EDGE,1.56,128.0000,129.0000,+0.78,타임아웃15분,False
2026-06-30 05:12:04,POKT,1.61,12.3600,12.1600,-1.62,손절-1.5%,False
2026-06-30 05:53:13,POKT,2.35,12.1300,12.1900,+0.49,트레일(고점+1.8%),False
2026-06-30 06:11:49,EDGE,1.57,129.0000,126.0000,-2.33,손절-1.5%,False
2026-06-30 06:15:45,ID,1.66,51.2600,50.9700,-0.57,타임아웃15분,False
2026-06-30 07:14:32,EDGE,1.55,129.0000,130.0000,+0.78,타임아웃15분,False
2026-06-30 07:37:30,PIEVERSE,1.75,1131.0000,1140.0000,+0.80,트레일(고점+1.9%),False
2026-06-30 08:05:07,HUNT,1.53,132.0000,132.0000,+0.00,타임아웃15분,False
2026-06-30 08:49:44,EDGE,1.56,129.0000,127.0000,-1.55,손절-1.5%,False
2026-06-30 09:02:23,POWR,1.69,80.1200,79.9200,-0.25,트레일(고점+1.1%),False
2026-06-30 09:03:42,POWR,2.41,80.3300,80.5200,+0.24,트레일(고점+1.5%),False
2026-06-30 09:06:58,EDGE,2.32,129.0000,136.0000,+5.43,트레일(고점+7.0%),False
2026-06-30 09:13:31,HUNT,1.50,132.0000,133.0000,+0.76,타임아웃15분,False
2026-06-30 09:14:19,EDGE,1.50,137.0000,136.0000,-0.73,트레일(고점+1.5%),False
2026-06-30 09:19:02,POWR,1.53,81.0000,81.9600,+1.19,타임아웃15분,False
2026-06-30 09:33:33,EDGE,3.01,132.0000,132.0000,+0.00,트레일(고점+1.5%),True
2026-06-30 09:38:56,POKT,1.83,11.9200,11.7500,-1.43,타임아웃15분,False
2026-06-30 09:39:33,QKC,2.03,2.9590,2.9580,-0.03,트레일(고점+1.3%),False
2026-06-30 09:43:31,EDGE,1.55,131.0000,129.0000,-1.53,손절-1.5%,False
2026-06-30 09:46:54,HUNT,1.53,133.0000,134.0000,+0.75,트레일(고점+2.3%),False
2026-06-30 09:54:33,QKC,2.07,2.9580,2.9840,+0.88,타임아웃15분,False
2026-06-30 09:54:45,HUNT,1.50,133.0000,134.0000,+0.75,트레일(고점+2.3%),False
2026-06-30 09:59:38,HUNT,1.50,134.0000,141.0000,+5.22,트레일(고점+6.7%),False
2026-06-30 10:01:27,HUNT,4.98,137.0000,143.0000,+4.38,트레일(고점+6.6%),True
2026-06-30 10:03:52,HUNT,2.07,145.0000,150.0000,+3.45,트레일(고점+5.5%),False
2026-06-30 10:04:14,HUNT,8.62,143.0000,139.0000,-2.80,손절-1.5%,True
2026-06-30 10:05:21,HUNT,4.26,138.0000,139.0000,+0.72,트레일(고점+3.6%),True
2026-06-30 10:10:41,EDGE,1.61,125.0000,126.0000,+0.80,타임아웃15분,False
2026-06-30 10:12:41,HUNT,2.19,137.0000,146.0000,+6.57,트레일(고점+8.0%),False
2026-06-30 10:13:22,HUNT,3.60,142.0000,143.0000,+0.70,트레일(고점+2.1%),True
2026-06-30 10:14:19,HUNT,3.50,142.0000,139.0000,-2.11,손절-1.5%,True
2026-06-30 10:25:27,HUNT,1.53,132.0000,134.0000,+1.52,트레일(고점+3.0%),False
2026-06-30 10:41:32,EDGE,1.64,124.0000,122.0000,-1.61,손절-1.5%,False
2026-06-30 10:46:49,PIEVERSE,2.07,1140.0000,1157.0000,+1.49,타임아웃15분,False
2026-06-30 11:05:41,ENA,2.55,118.0000,119.0000,+0.85,타임아웃15분,False
2026-06-30 11:17:15,HUNT,1.55,131.0000,129.0000,-1.53,손절-1.5%,False
2026-06-30 11:28:51,HUNT,3.08,129.0000,127.0000,-1.55,손절-1.5%,True
2026-06-30 11:49:02,HUNT,1.59,127.0000,128.0000,+0.79,타임아웃15분,False
2026-06-30 11:49:41,EDGE,1.67,119.0000,120.0000,+0.84,타임아웃15분,False
2026-06-30 12:17:14,EDGE,2.52,118.0000,116.0000,-1.69,손절-1.5%,False
2026-06-30 12:33:33,EDGE,1.69,117.0000,118.0000,+0.85,타임아웃15분,False
2026-06-30 12:35:10,HP,2.00,14.4600,14.4500,-0.07,트레일(고점+1.0%),False
2026-06-30 12:53:14,HUNT,1.61,126.0000,125.0000,-0.79,타임아웃15분,False
2026-06-30 13:31:25,HUNT,1.59,127.0000,126.0000,-0.79,타임아웃15분,False
2026-06-30 13:47:15,DOGE,1.83,110.0000,111.0000,+0.91,타임아웃15분,False
2026-06-30 14:11:20,TAIKO,2.34,165.0000,165.0000,+0.00,트레일(고점+1.2%),False
2026-06-30 14:12:19,TAIKO,2.40,165.0000,165.0000,+0.00,트레일(고점+1.2%),False
2026-06-30 14:14:15,TAIKO,1.79,170.0000,170.0000,+0.00,트레일(고점+1.2%),False
2026-06-30 14:17:40,TAIKO,2.99,167.0000,167.0000,+0.00,트레일(고점+1.8%),False
2026-06-30 14:20:35,TAIKO,3.58,169.0000,169.0000,+0.00,트레일(고점+1.2%),True
2026-06-30 14:33:58,TAIKO,2.41,167.0000,166.0000,-0.60,트레일(고점+1.2%),False
2026-06-30 14:41:38,TAIKO,1.87,167.0000,164.0000,-1.80,손절-1.5%,False
2026-06-30 14:43:47,TAIKO,3.07,162.0000,162.0000,+0.00,트레일(고점+1.2%),True
2026-06-30 14:46:38,TAIKO,1.85,162.0000,165.0000,+1.85,트레일(고점+3.1%),False
2026-06-30 14:50:14,TAIKO,2.45,165.0000,167.0000,+1.21,트레일(고점+2.4%),False
2026-06-30 14:56:07,HBAR,1.87,108.0000,108.0000,+0.00,타임아웃15분,False
2026-06-30 14:59:40,TAIKO,1.85,165.0000,169.0000,+2.42,트레일(고점+4.2%),False
2026-06-30 15:00:29,EDGE,1.68,119.0000,119.0000,+0.00,타임아웃15분,False
2026-06-30 15:08:39,TAIKO,3.03,168.0000,164.0000,-2.38,손절-1.5%,True
2026-06-30 15:13:41,TAIKO,1.80,166.0000,166.0000,+0.00,트레일(고점+1.2%),False
2026-06-30 15:18:16,TAIKO,1.80,165.0000,169.0000,+2.42,트레일(고점+4.2%),False
2026-06-30 15:53:18,IN,1.62,186.0000,184.0000,-1.08,타임아웃15분,False
2026-06-30 15:55:54,TAIKO,1.80,156.0000,159.0000,+1.92,트레일(고점+3.2%),False
2026-06-30 15:59:28,TAIKO,1.80,158.0000,155.0000,-1.90,손절-1.5%,False
2026-06-30 16:05:16,AI,79.78,56.7200,57.0000,+0.49,트레일(고점+2.1%),True
2026-06-30 16:06:11,TAIKO,2.48,146.0000,142.0000,-2.74,손절-1.5%,False
2026-06-30 16:20:14,TAIKO,1.82,142.0000,143.0000,+0.70,트레일(고점+2.1%),False
2026-06-30 16:21:21,TAIKO,1.77,144.0000,146.0000,+1.39,트레일(고점+2.8%),False
2026-06-30 16:26:46,TAIKO,1.82,145.0000,142.0000,-2.07,손절-1.5%,False
2026-06-30 16:36:52,AI,2.71,50.0200,50.0200,+0.00,트레일(고점+1.2%),False
2026-06-30 16:42:40,ONG,1.70,82.0300,83.0800,+1.28,트레일(고점+2.6%),False
2026-06-30 16:46:41,TAIKO,1.77,144.0000,141.0000,-2.08,손절-1.5%,False
2026-06-30 16:52:02,AI,1.69,49.4800,49.6100,+0.26,트레일(고점+1.5%),False
2026-06-30 16:56:15,TAIKO,1.75,143.0000,140.0000,-2.10,손절-1.5%,False
2026-06-30 16:58:49,PRL,1.67,239.0000,237.0000,-0.84,타임아웃15분,False
2026-06-30 17:01:03,TAIKO,3.19,139.0000,137.0000,-1.44,트레일(고점+1.4%),True
2026-06-30 17:03:46,TAIKO,3.90,138.0000,138.0000,+0.00,트레일(고점+1.4%),True
2026-06-30 17:09:10,EDGE,1.75,115.0000,113.0000,-1.74,손절-1.5%,False
2026-06-30 17:13:51,TAIKO,2.52,138.0000,138.0000,+0.00,트레일(고점+1.4%),False
2026-06-30 17:28:02,TAIKO,2.51,138.0000,135.0000,-2.17,손절-1.5%,False
2026-06-30 17:37:18,TAIKO,1.85,141.0000,138.0000,-2.13,손절-1.5%,False
2026-06-30 17:40:36,TAIKO,3.98,138.0000,139.0000,+0.72,트레일(고점+2.2%),True
2026-06-30 17:47:34,EDGE,1.79,111.0000,109.0000,-1.80,손절-1.5%,False
2026-06-30 18:09:04,TAIKO,1.85,139.0000,136.0000,-2.16,손절-1.5%,False
2026-06-30 18:09:33,IN,1.60,184.0000,186.0000,+1.09,트레일(고점+2.2%),False
2026-06-30 18:13:59,TAIKO,2.56,136.0000,136.0000,+0.00,트레일(고점+1.5%),False
2026-06-30 18:19:13,ENA,1.82,112.0000,112.0000,+0.00,타임아웃15분,False
2026-06-30 18:24:44,TAIKO,2.55,136.0000,136.0000,+0.00,트레일(고점+1.5%),False
2026-06-30 19:36:15,RE,3.35,1089.0000,1110.0000,+1.93,트레일(고점+3.1%),True
2026-06-30 20:44:31,TAIKO,1.96,136.0000,136.0000,+0.00,타임아웃15분,False
2026-06-30 21:03:01,EDGE,1.79,111.0000,112.0000,+0.90,타임아웃15분,False
2026-06-30 21:03:49,AI,2.13,52.8600,54.8800,+3.82,트레일(고점+5.0%),False
2026-06-30 21:07:52,AI,1.97,54.7100,53.8200,-1.63,손절-1.5%,False
2026-06-30 21:10:03,EDGE,1.80,110.0000,110.0000,+0.00,트레일(고점+1.8%),False
2026-06-30 21:10:24,AI,2.19,54.3100,55.1400,+1.53,트레일(고점+2.7%),False
2026-06-30 21:15:07,TAIKO,1.94,138.0000,136.0000,-1.45,타임아웃15분,False
2026-06-30 21:28:48,AI,1.83,53.5000,53.7600,+0.49,트레일(고점+1.8%),False
2026-06-30 21:33:53,AI,1.77,53.9900,53.1000,-1.65,손절-1.5%,False
2026-06-30 21:34:32,IN,1.53,194.0000,198.0000,+2.06,트레일(고점+3.1%),False
